id,user_id,source,campaign,utm_source,utm_medium,utm_campaign,utm_term,utm_content,fbclid,gclid,msclkid,ttclid,meta_campaign_id,meta_adset_id,meta_ad_id,meta_creative_id,placement,lead_key_used,landing_path,referrer_url,client_ip,user_agent,raw_meta,assessment_started_at,identity_claimed_at,results_viewed_at,created_at,updated_at,club_id,landing_viewed_at
338,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,86.159.16.203,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {}}",2026-03-10 20:29:26.966689,,,2026-03-10 20:29:26.292224,2026-03-10 20:29:26.966689,,2026-03-10 20:29:26.292224
339,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {}}",2026-03-10 20:35:36.042768,,,2026-03-10 20:35:35.622336,2026-03-10 20:35:36.042768,,2026-03-10 20:35:35.622336
340,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {}}",2026-03-10 20:37:30.664472,,,2026-03-10 20:37:30.176992,2026-03-10 20:37:30.664472,,2026-03-10 20:37:30.176992
341,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafUhNEa9DuK6J1CZ39YlIKDgN6aYD3zqvZm67c42cU4YwXVFcI2nlgCzwR1ng_aem_gxpepnkyBbBx3NjcIpr4kg,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafUhNEa9DuK6J1CZ39YlIKDgN6aYD3zqvZm67c42cU4YwXVFcI2nlgCzwR1ng_aem_gxpepnkyBbBx3NjcIpr4kg,,5.67.94.22,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22H311 Instagram 410.1.0.36.70 (iPhone11,2; iOS 18_7_5; en_GB; en-GB; scale=3.00; 1125x2436; IABMV/1; 849447290) NW/8 Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafUhNEa9DuK6J1CZ39YlIKDgN6aYD3zqvZm67c42cU4YwXVFcI2nlgCzwR1ng_aem_gxpepnkyBbBx3NjcIpr4kg""}}",,,,2026-03-11 12:51:24.695749,2026-03-11 12:51:24.695749,1,2026-03-11 12:51:24.695749
342,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 12:51:33.307059,2026-03-11 12:51:33.307059,1,2026-03-11 12:51:33.307059
343,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,fbclid,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&fbclid=fbclid,https://adsmanager.facebook.com/,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""fbclid""}}",2026-03-11 13:51:21.219268,,,2026-03-11 12:54:59.766165,2026-03-11 13:51:21.219268,1,2026-03-11 12:54:59.766165
344,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafiuwixewLIsJmfUIFK1Y6qJO_tPzmp93q_pViMkLrDcXNEkkXsyeVLzPc8nQ_aem_ZXBMuY5Oj0FEj14d45y-vQ,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafiuwixewLIsJmfUIFK1Y6qJO_tPzmp93q_pViMkLrDcXNEkkXsyeVLzPc8nQ_aem_ZXBMuY5Oj0FEj14d45y-vQ,,157.231.105.90,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 419.0.0.27.74 (iPhone17,3; iOS 26_2_1; en_GB; en-GB; scale=3.00; 1179x2556; IABMV/1; 895010607) NW/9 Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAafiuwixewLIsJmfUIFK1Y6qJO_tPzmp93q_pViMkLrDcXNEkkXsyeVLzPc8nQ_aem_ZXBMuY5Oj0FEj14d45y-vQ""}}",,,,2026-03-11 13:06:27.165832,2026-03-11 13:06:27.165832,1,2026-03-11 13:06:27.165832
345,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,173.252.82.11,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),"{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 13:06:41.907069,2026-03-11 13:06:41.907069,1,2026-03-11 13:06:41.907069
346,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacHiyKthA_-rhshYESIU6g-u5VKlY7A_sUHkX9jxWdJyxUfi3eo3NMtqis1AA_aem_XvJ2-WtkHV3RQioa60HfAA,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacHiyKthA_-rhshYESIU6g-u5VKlY7A_sUHkX9jxWdJyxUfi3eo3NMtqis1AA_aem_XvJ2-WtkHV3RQioa60HfAA,,176.25.76.70,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D8133 Instagram 419.0.0.27.74 (iPhone14,2; iOS 26_3_1; en_GB; en-GB; scale=3.00; 1170x2532; IABMV/1; 895010607) Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacHiyKthA_-rhshYESIU6g-u5VKlY7A_sUHkX9jxWdJyxUfi3eo3NMtqis1AA_aem_XvJ2-WtkHV3RQioa60HfAA""}}",,,,2026-03-11 13:33:30.313297,2026-03-11 13:33:30.313297,1,2026-03-11 13:33:30.313297
347,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,69.171.249.112,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),"{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 13:33:48.683294,2026-03-11 13:33:48.683294,1,2026-03-11 13:33:48.683294
348,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacVpvQiOe2yhIfI_jf708eagQo3M_WL7kT5sd6ahcUBXeEA9OO2A6BckyRJHA_aem_RrAcZg_LL-ZOeqXnlO9Xgw,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacVpvQiOe2yhIfI_jf708eagQo3M_WL7kT5sd6ahcUBXeEA9OO2A6BckyRJHA_aem_RrAcZg_LL-ZOeqXnlO9Xgw,http://m.facebook.com/,80.189.164.123,"Mozilla/5.0 (Linux; Android 13; CPH2211 Build/TP1A.220905.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (33/13; 480dpi; 1080x2400; OPPO; CPH2211; OP4F4DL1; mt6853; en_GB; 896334232; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacVpvQiOe2yhIfI_jf708eagQo3M_WL7kT5sd6ahcUBXeEA9OO2A6BckyRJHA_aem_RrAcZg_LL-ZOeqXnlO9Xgw""}}",,,,2026-03-11 13:36:21.889231,2026-03-11 13:36:21.889231,1,2026-03-11 13:36:21.889231
349,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacjQ5XYYtlrUejBkuD8KYWVc0TpCd6Ii6AYYAiUTantbPR7rl2QQDlDAinzJg_aem_yLcpocVTtZpg6ROII-SfSw,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacjQ5XYYtlrUejBkuD8KYWVc0TpCd6Ii6AYYAiUTantbPR7rl2QQDlDAinzJg_aem_yLcpocVTtZpg6ROII-SfSw,http://instagram.com/,143.58.170.185,"Mozilla/5.0 (Linux; Android 16; SM-A546E Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (36/16; 450dpi; 1080x2340; samsung; SM-A546E; a54x; s5e8835; en_GB; 896334232; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacjQ5XYYtlrUejBkuD8KYWVc0TpCd6Ii6AYYAiUTantbPR7rl2QQDlDAinzJg_aem_yLcpocVTtZpg6ROII-SfSw""}}",,,,2026-03-11 13:55:27.20557,2026-03-11 13:55:27.20557,1,2026-03-11 13:55:27.20557
350,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,66.220.149.49,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),"{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 14:22:03.385234,2026-03-11 14:22:03.385234,1,2026-03-11 14:22:03.385234
351,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,173.252.87.16,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),"{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 14:22:03.494631,2026-03-11 14:22:03.494631,1,2026-03-11 14:22:03.494631
352,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,173.252.87.8,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),"{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 14:22:05.053065,2026-03-11 14:22:05.053065,1,2026-03-11 14:22:05.053065
353,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,173.252.127.6,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),"{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 14:22:05.192344,2026-03-11 14:22:05.192344,1,2026-03-11 14:22:05.192344
354,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,66.220.149.45,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),"{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 14:22:11.695814,2026-03-11 14:22:11.695814,1,2026-03-11 14:22:11.695814
355,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,66.220.149.15,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),"{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 14:32:15.168207,2026-03-11 14:32:15.168207,1,2026-03-11 14:32:15.168207
356,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324328080765,PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafE4Vg4soCCSG3aCe5rO5IGky9oyZjZJz8vSirRc5ec5sr6xybyZDElEWNInw_aem_EzHD-EpjxHv6_78nYt70cA,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324328080765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafE4Vg4soCCSG3aCe5rO5IGky9oyZjZJz8vSirRc5ec5sr6xybyZDElEWNInw_aem_EzHD-EpjxHv6_78nYt70cA,http://instagram.com/,149.241.202.64,"Mozilla/5.0 (Linux; Android 15; moto g84 5G Build/V1TCS35H.88-16-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.154 Mobile Safari/537.36 Instagram 419.0.0.49.71 Android (35/15; 400dpi; 1080x2400; motorola; moto g84 5G; bangkk; qcom; en_GB; 896334232; IABMV/1)","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324328080765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6Jy2l1zcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafE4Vg4soCCSG3aCe5rO5IGky9oyZjZJz8vSirRc5ec5sr6xybyZDElEWNInw_aem_EzHD-EpjxHv6_78nYt70cA""}}",,,,2026-03-11 14:36:34.871413,2026-03-11 14:36:34.871413,1,2026-03-11 14:36:34.871413
357,,instagram,assessment_launch,instagram,paid_social,assessment_launch,120238321957250765,120238324542200765,PAZXh0bgNhZW0BMABhZGlkAassk6JO151zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadKmaBZ_1MhvWG0jsNlUdUxGcrxSCma9x0XrhY9cNvR3Jra4YXlPD9bqbiiBQ_aem_ps-2astrppcfSN6ak50N-w,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch&utm_id=120238321957240765&utm_content=120238324542200765&utm_term=120238321957250765&fbclid=PAZXh0bgNhZW0BMABhZGlkAassk6JO151zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadKmaBZ_1MhvWG0jsNlUdUxGcrxSCma9x0XrhY9cNvR3Jra4YXlPD9bqbiiBQ_aem_ps-2astrppcfSN6ak50N-w,https://instagram.com/,86.3.235.145,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23D127 Instagram 418.2.0.34.75 (iPhone14,2; iOS 26_3; en_GB; en-GB; scale=3.00; 1170x2532; IABMV/1; 893787717) NW/8 Safari/604.1","{""utm"": {""utm_term"": ""120238321957250765"", ""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_content"": ""120238324542200765"", ""utm_campaign"": ""assessment_launch""}, ""meta"": {""fbclid"": ""PAZXh0bgNhZW0BMABhZGlkAassk6JO151zcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadKmaBZ_1MhvWG0jsNlUdUxGcrxSCma9x0XrhY9cNvR3Jra4YXlPD9bqbiiBQ_aem_ps-2astrppcfSN6ak50N-w""}}",,,,2026-03-11 14:53:53.171509,2026-03-11 14:53:53.171509,1,2026-03-11 14:53:53.171509
358,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,173.252.82.1,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),"{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 14:54:12.312251,2026-03-11 14:54:12.312251,1,2026-03-11 14:54:12.312251
359,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 16:04:11.407481,,,2026-03-11 16:03:37.297217,2026-03-11 16:04:11.407481,1,2026-03-11 16:03:37.297217
360,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,86.159.16.203,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 16:08:31.620749,,,2026-03-11 16:08:21.054771,2026-03-11 16:08:31.620749,1,2026-03-11 16:08:21.054771
361,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/145.0.7632.108 Mobile/15E148 Safari/604.1","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 16:17:37.310698,,,2026-03-11 16:16:59.214207,2026-03-11 16:17:37.310698,1,2026-03-11 16:16:59.214207
362,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,86.159.16.203,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 17:23:28.152283,,,2026-03-11 17:23:19.742134,2026-03-11 17:23:28.152283,1,2026-03-11 17:23:19.742134
363,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 18:36:29.100993,2026-03-11 18:46:34.918884,,2026-03-11 18:35:31.158931,2026-03-11 18:46:34.918884,1,2026-03-11 18:35:31.158931
364,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 19:07:44.250213,,,2026-03-11 19:07:30.507778,2026-03-11 19:07:44.250213,1,2026-03-11 19:07:30.507778
365,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 19:18:54.152886,2026-03-11 19:20:56.58894,2026-03-11 19:21:20.012386,2026-03-11 19:18:31.114818,2026-03-11 19:21:20.012386,1,2026-03-11 19:18:31.114818
366,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",2026-03-11 19:23:29.734868,,,2026-03-11 19:23:18.757555,2026-03-11 19:23:29.734868,1,2026-03-11 19:23:18.757555
367,,instagram,assessment_launch,instagram,paid_social,assessment_launch,,,,,,,,,,,,true,/ig/start?source=instagram&utm_source=instagram&utm_medium=paid_social&utm_campaign=assessment_launch&campaign=assessment_launch,,31.94.66.127,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36","{""utm"": {""utm_medium"": ""paid_social"", ""utm_source"": ""instagram"", ""utm_campaign"": ""assessment_launch""}}",,,,2026-03-11 19:34:45.676449,2026-03-11 19:34:45.676449,1,2026-03-11 19:34:45.676449
